"x" "Density" "Velocity" "TotalEnergy" "Temperature" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "H2O2" "AR" "N2"
0.07395 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07405 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07415 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07425 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07435 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07445 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07455 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07465 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07475 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07485 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07495 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07505 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07515 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07525 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07535 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07545 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07555 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07565 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07575 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07585 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07595 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07605 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07615 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07625 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07635 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07645 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07655 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07665 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07675 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07685 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07695 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07705 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07715 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07725 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07735 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07745 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07755 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07765 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07775 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07785 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07795 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07805 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07815 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07825 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07835 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07845 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07855 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07865 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07875 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07885 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07895 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07905 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07915 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07925 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07935 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07945 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07955 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07965 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07975 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07985 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
0.07995 0.0849823 -1627 105801 298 0.0127726 4.40848e-42 0 0.101369 0 0 3.56307e-40 0 0.885858 0
